service_date,from_stop_id,to_stop_id,route_id,direction_id,start_time_sec,end_time_sec,travel_time_sec
7/1/22,70020,70001,Orange,0,88614,90026,1412
7/1/22,70014,70001,Orange,0,89082,90026,944
7/1/22,70022,70001,Orange,0,88552,90026,1474
7/1/22,70034,70001,Orange,0,87526,90026,2500
7/1/22,70278,70001,Orange,0,87978,90026,2048
7/1/22,70002,70001,Orange,0,89902,90026,124
7/1/22,70032,70001,Orange,0,87757,90026,2269
7/1/22,70026,70001,Orange,0,88362,90026,1664
7/1/22,70036,70001,Orange,0,87409,90026,2617
7/1/22,70028,70001,Orange,0,88223,90026,1803
7/1/22,70024,70001,Orange,0,88450,90026,1576
7/1/22,70030,70001,Orange,0,88073,90026,1953
7/1/22,70004,70001,Orange,0,89800,90026,226
7/1/22,70006,70001,Orange,0,89687,90026,339
7/1/22,70008,70001,Orange,0,89590,90026,436
7/2/22,70010,70001,Orange,0,83891,84432,541
7/2/22,70016,70001,Orange,0,83310,84432,1122
7/2/22,70018,70001,Orange,0,83230,84432,1202
7/2/22,70012,70001,Orange,0,83769,84432,663
7/2/22,70020,70001,Orange,0,83155,84432,1277
7/2/22,70022,70001,Orange,0,83085,84432,1347
7/2/22,70034,70001,Orange,0,82050,84432,2382
7/2/22,70002,70001,Orange,0,84326,84432,106
7/2/22,70030,70001,Orange,0,82613,84432,1819
7/2/22,70032,70001,Orange,0,82299,84432,2133
7/2/22,70026,70001,Orange,0,82879,84432,1553
7/2/22,70036,70001,Orange,0,81937,84432,2495
7/2/22,70028,70001,Orange,0,82751,84432,1681
7/2/22,70278,70001,Orange,0,82506,84432,1926
7/2/22,70004,70001,Orange,0,84222,84432,210
7/2/22,70008,70001,Orange,0,83994,84432,438
7/2/22,70006,70001,Orange,0,84104,84432,328
7/2/22,70014,70001,Orange,0,83585,84432,847
7/2/22,70024,70001,Orange,0,82966,84432,1466
7/3/22,70278,70001,Orange,0,73876,75920,2044
7/3/22,70032,70001,Orange,0,73648,75920,2272
7/3/22,70030,70001,Orange,0,73991,75920,1929
7/3/22,70026,70001,Orange,0,74244,75920,1676
7/3/22,70028,70001,Orange,0,74135,75920,1785
7/3/22,70018,70001,Orange,0,74637,75920,1283
7/3/22,70012,70001,Orange,0,75204,75920,716
7/3/22,70020,70001,Orange,0,74552,75920,1368
7/3/22,70014,70001,Orange,0,75006,75920,914
7/3/22,70022,70001,Orange,0,74478,75920,1442
7/3/22,70024,70001,Orange,0,74365,75920,1555
7/3/22,70002,70001,Orange,0,75790,75920,130
7/3/22,70036,70001,Orange,0,73300,75920,2620
7/3/22,70034,70001,Orange,0,73414,75920,2506
7/3/22,70004,70001,Orange,0,75685,75920,235
7/3/22,70008,70001,Orange,0,75459,75920,461
7/3/22,70006,70001,Orange,0,75567,75920,353
7/3/22,70010,70001,Orange,0,75347,75920,573
7/3/22,70016,70001,Orange,0,74735,75920,1185
7/4/22,70016,70001,Orange,0,89221,90390,1169
7/4/22,70018,70001,Orange,0,89131,90390,1259
7/4/22,70012,70001,Orange,0,89702,90390,688
7/4/22,70020,70001,Orange,0,89051,90390,1339
7/4/22,70022,70001,Orange,0,88991,90390,1399
7/4/22,70014,70001,Orange,0,89493,90390,897
7/4/22,70024,70001,Orange,0,88894,90390,1496
7/4/22,70002,70001,Orange,0,90267,90390,123
7/4/22,70004,70001,Orange,0,90170,90390,220
7/4/22,70030,70001,Orange,0,88531,90390,1859
7/4/22,70032,70001,Orange,0,88177,90390,2213
7/4/22,70026,70001,Orange,0,88809,90390,1581
7/4/22,70028,70001,Orange,0,88677,90390,1713
7/4/22,70010,70001,Orange,0,89854,90390,536
7/4/22,70008,70001,Orange,0,89957,90390,433
7/4/22,70006,70001,Orange,0,90056,90390,334
7/4/22,70278,70001,Orange,0,88374,90390,2016
7/4/22,70034,70001,Orange,0,87960,90390,2430
7/5/22,70278,70001,Orange,0,88646,90483,1837
7/5/22,70006,70001,Orange,0,90165,90483,318
7/5/22,70016,70001,Orange,0,89378,90483,1105
7/5/22,70010,70001,Orange,0,89958,90483,525
7/5/22,70018,70001,Orange,0,89291,90483,1192
7/5/22,70012,70001,Orange,0,89835,90483,648
7/5/22,70020,70001,Orange,0,89216,90483,1267
7/5/22,70022,70001,Orange,0,89158,90483,1325
7/5/22,70014,70001,Orange,0,89651,90483,832
7/5/22,70024,70001,Orange,0,89077,90483,1406
7/5/22,70034,70001,Orange,0,88191,90483,2292
7/5/22,70008,70001,Orange,0,90063,90483,420
7/5/22,70004,70001,Orange,0,90273,90483,210
7/5/22,70036,70001,Orange,0,88064,90483,2419
7/5/22,70028,70001,Orange,0,88865,90483,1618
7/5/22,70002,70001,Orange,0,90370,90483,113
7/5/22,70030,70001,Orange,0,88735,90483,1748
7/5/22,70032,70001,Orange,0,88445,90483,2038
7/5/22,70026,70001,Orange,0,88970,90483,1513
7/6/22,70002,70001,Orange,0,89593,89699,106
7/6/22,70032,70001,Orange,0,87615,89699,2084
7/6/22,70026,70001,Orange,0,88152,89699,1547
7/6/22,70036,70001,Orange,0,87202,89699,2497
7/6/22,70028,70001,Orange,0,88027,89699,1672
7/6/22,70016,70001,Orange,0,88600,89699,1099
7/6/22,70018,70001,Orange,0,88458,89699,1241
7/6/22,70010,70001,Orange,0,89180,89699,519
7/6/22,70012,70001,Orange,0,89044,89699,655
7/6/22,70020,70001,Orange,0,88384,89699,1315
7/6/22,70014,70001,Orange,0,88814,89699,885
7/6/22,70022,70001,Orange,0,88328,89699,1371
7/6/22,70034,70001,Orange,0,87355,89699,2344
7/6/22,70278,70001,Orange,0,87818,89699,1881
7/6/22,70024,70001,Orange,0,88237,89699,1462
7/6/22,70030,70001,Orange,0,87904,89699,1795
7/6/22,70004,70001,Orange,0,89499,89699,200
7/6/22,70008,70001,Orange,0,89284,89699,415
7/6/22,70006,70001,Orange,0,89380,89699,319
7/7/22,70024,70001,Orange,0,84523,86108,1585
7/7/22,70030,70001,Orange,0,84141,86108,1967
7/7/22,70002,70001,Orange,0,85980,86108,128
7/7/22,70034,70001,Orange,0,83567,86108,2541
7/7/22,70278,70001,Orange,0,84037,86108,2071
7/7/22,70010,70001,Orange,0,85494,86108,614
7/7/22,70018,70001,Orange,0,84776,86108,1332
7/7/22,70012,70001,Orange,0,85354,86108,754
7/7/22,70020,70001,Orange,0,84698,86108,1410
7/7/22,70022,70001,Orange,0,84626,86108,1482
7/7/22,70014,70001,Orange,0,85148,86108,960
7/7/22,70004,70001,Orange,0,85878,86108,230
7/7/22,70008,70001,Orange,0,85617,86108,491
7/7/22,70006,70001,Orange,0,85744,86108,364
7/7/22,70016,70001,Orange,0,84873,86108,1235
7/7/22,70032,70001,Orange,0,83812,86108,2296
7/7/22,70026,70001,Orange,0,84426,86108,1682
7/7/22,70036,70001,Orange,0,83438,86108,2670
7/7/22,70028,70001,Orange,0,84283,86108,1825
8/1/22,70002,70001,Orange,0,83939,84063,124
8/1/22,70012,70001,Orange,0,83402,84063,661
8/1/22,70018,70001,Orange,0,82972,84063,1091
8/1/22,70014,70001,Orange,0,83249,84063,814
8/1/22,70020,70001,Orange,0,82897,84063,1166
8/1/22,70036,70001,Orange,0,81738,84063,2325
8/1/22,70004,70001,Orange,0,83849,84063,214
8/1/22,70010,70001,Orange,0,83532,84063,531
8/1/22,70022,70001,Orange,0,82823,84063,1240
8/1/22,70024,70001,Orange,0,82721,84063,1342
8/1/22,70034,70001,Orange,0,81855,84063,2208
8/1/22,70006,70001,Orange,0,83727,84063,336
8/1/22,70008,70001,Orange,0,83631,84063,432
8/1/22,70016,70001,Orange,0,83029,84063,1034
8/1/22,70026,70001,Orange,0,82597,84063,1466
8/1/22,70028,70001,Orange,0,82491,84063,1572
8/1/22,70278,70001,Orange,0,82255,84063,1808
8/1/22,70030,70001,Orange,0,82358,84063,1705
8/1/22,70032,70001,Orange,0,82138,84063,1925
8/2/22,70278,70001,Orange,0,70789,72567,1778
8/2/22,70004,70001,Orange,0,72348,72567,219
8/2/22,70030,70001,Orange,0,70879,72567,1688
8/2/22,70026,70001,Orange,0,71117,72567,1450
8/2/22,70028,70001,Orange,0,71009,72567,1558
8/2/22,70032,70001,Orange,0,70670,72567,1897
8/2/22,70006,70001,Orange,0,72237,72567,330
8/2/22,70008,70001,Orange,0,72143,72567,424
8/2/22,70010,70001,Orange,0,72044,72567,523
8/2/22,70036,70001,Orange,0,70234,72567,2333
8/2/22,70034,70001,Orange,0,70352,72567,2215
8/2/22,70002,70001,Orange,0,72416,72567,151
8/2/22,70024,70001,Orange,0,71223,72567,1344
8/2/22,70016,70001,Orange,0,71525,72567,1042
8/2/22,70012,70001,Orange,0,71914,72567,653
8/2/22,70018,70001,Orange,0,71464,72567,1103
8/2/22,70014,70001,Orange,0,71766,72567,801
8/2/22,70020,70001,Orange,0,71389,72567,1178
8/2/22,70022,70001,Orange,0,71323,72567,1244
8/3/22,70002,70001,Orange,0,86836,86966,130
8/3/22,70004,70001,Orange,0,86737,86966,229
8/3/22,70032,70001,Orange,0,84932,86966,2034
8/3/22,70026,70001,Orange,0,85431,86966,1535
8/3/22,70028,70001,Orange,0,85300,86966,1666
8/3/22,70036,70001,Orange,0,84557,86966,2409
8/3/22,70030,70001,Orange,0,85156,86966,1810
8/3/22,70006,70001,Orange,0,86621,86966,345
8/3/22,70008,70001,Orange,0,86513,86966,453
8/3/22,70010,70001,Orange,0,86408,86966,558
8/3/22,70016,70001,Orange,0,85856,86966,1110
8/3/22,70018,70001,Orange,0,85784,86966,1182
8/3/22,70012,70001,Orange,0,86257,86966,709
8/3/22,70020,70001,Orange,0,85697,86966,1269
8/3/22,70014,70001,Orange,0,86104,86966,862
8/3/22,70034,70001,Orange,0,84677,86966,2289
8/3/22,70278,70001,Orange,0,85051,86966,1915
8/3/22,70022,70001,Orange,0,85627,86966,1339
8/3/22,70024,70001,Orange,0,85520,86966,1446
8/4/22,70014,70001,Orange,0,88855,89702,847
8/4/22,70024,70001,Orange,0,88323,89702,1379
8/4/22,70004,70001,Orange,0,89468,89702,234
8/4/22,70008,70001,Orange,0,89241,89702,461
8/4/22,70006,70001,Orange,0,89350,89702,352
8/4/22,70036,70001,Orange,0,87276,89702,2426
8/4/22,70034,70001,Orange,0,87396,89702,2306
8/4/22,70032,70001,Orange,0,87726,89702,1976
8/4/22,70028,70001,Orange,0,88105,89702,1597
8/4/22,70026,70001,Orange,0,88239,89702,1463
8/4/22,70278,70001,Orange,0,87845,89702,1857
8/4/22,70002,70001,Orange,0,89568,89702,134
8/4/22,70030,70001,Orange,0,87959,89702,1743
8/4/22,70010,70001,Orange,0,89130,89702,572
8/4/22,70016,70001,Orange,0,88619,89702,1083
8/4/22,70018,70001,Orange,0,88567,89702,1135
8/4/22,70012,70001,Orange,0,89001,89702,701
8/4/22,70020,70001,Orange,0,88488,89702,1214
8/4/22,70022,70001,Orange,0,88423,89702,1279
8/5/22,70278,70001,Orange,0,82371,84364,1993
8/5/22,70034,70001,Orange,0,82008,84364,2356
8/5/22,70016,70001,Orange,0,83249,84364,1115
8/5/22,70018,70001,Orange,0,83178,84364,1186
8/5/22,70012,70001,Orange,0,83664,84364,700
8/5/22,70020,70001,Orange,0,83089,84364,1275
8/5/22,70014,70001,Orange,0,83487,84364,877
8/5/22,70022,70001,Orange,0,83005,84364,1359
8/5/22,70028,70001,Orange,0,82631,84364,1733
8/5/22,70036,70001,Orange,0,81875,84364,2489
8/5/22,70002,70001,Orange,0,84236,84364,128
8/5/22,70004,70001,Orange,0,84136,84364,228
8/5/22,70030,70001,Orange,0,82478,84364,1886
8/5/22,70032,70001,Orange,0,82248,84364,2116
8/5/22,70026,70001,Orange,0,82785,84364,1579
8/5/22,70024,70001,Orange,0,82877,84364,1487
8/5/22,70010,70001,Orange,0,83796,84364,568
8/5/22,70006,70001,Orange,0,84016,84364,348
8/5/22,70008,70001,Orange,0,83905,84364,459
8/6/22,70002,70001,Orange,0,68938,69041,103
8/6/22,70032,70001,Orange,0,67205,69041,1836
8/6/22,70030,70001,Orange,0,67407,69041,1634
8/6/22,70026,70001,Orange,0,67673,69041,1368
8/6/22,70028,70001,Orange,0,67542,69041,1499
8/6/22,70036,70001,Orange,0,66856,69041,2185
8/6/22,70010,70001,Orange,0,68529,69041,512
8/6/22,70016,70001,Orange,0,68044,69041,997
8/6/22,70018,70001,Orange,0,67992,69041,1049
8/6/22,70012,70001,Orange,0,68409,69041,632
8/6/22,70020,70001,Orange,0,67912,69041,1129
8/6/22,70014,70001,Orange,0,68263,69041,778
8/6/22,70022,70001,Orange,0,67850,69041,1191
8/6/22,70278,70001,Orange,0,67313,69041,1728
8/6/22,70004,70001,Orange,0,68847,69041,194
8/6/22,70006,70001,Orange,0,68742,69041,299
8/6/22,70008,70001,Orange,0,68632,69041,409
8/6/22,70034,70001,Orange,0,66967,69041,2074
8/6/22,70024,70001,Orange,0,67755,69041,1286
8/7/22,70010,70001,Orange,0,83408,83903,495
8/7/22,70006,70001,Orange,0,83626,83903,277
8/7/22,70008,70001,Orange,0,83530,83903,373
8/7/22,70004,70001,Orange,0,83729,83903,174
8/7/22,70016,70001,Orange,0,82950,83903,953
8/7/22,70018,70001,Orange,0,82898,83903,1005
8/7/22,70014,70001,Orange,0,83151,83903,752
8/7/22,70012,70001,Orange,0,83294,83903,609
8/7/22,70020,70001,Orange,0,82824,83903,1079
8/7/22,70022,70001,Orange,0,82767,83903,1136
8/7/22,70024,70001,Orange,0,82669,83903,1234
8/7/22,70030,70001,Orange,0,82340,83903,1563
8/7/22,70032,70001,Orange,0,82134,83903,1769
8/7/22,70026,70001,Orange,0,82593,83903,1310
8/7/22,70278,70001,Orange,0,82245,83903,1658
8/7/22,70002,70001,Orange,0,83816,83903,87
8/7/22,70028,70001,Orange,0,82467,83903,1436
8/7/22,70036,70001,Orange,0,81777,83903,2126
8/7/22,70034,70001,Orange,0,81916,83903,1987
9/19/22,70008,70001,Orange,0,88946,89506,560
9/19/22,70006,70001,Orange,0,89038,89506,468
9/19/22,70016,70001,Orange,0,88335,89506,1171
9/19/22,70010,70001,Orange,0,88845,89506,661
9/19/22,70018,70001,Orange,0,88235,89506,1271
9/19/22,70002,70001,Orange,0,89383,89506,123
9/19/22,70012,70001,Orange,0,88697,89506,809
9/19/22,70014,70001,Orange,0,88553,89506,953
9/19/22,70020,70001,Orange,0,88155,89506,1351
9/19/22,70022,70001,Orange,0,88090,89506,1416
9/19/22,70030,70001,Orange,0,87353,89506,2153
9/19/22,70278,70001,Orange,0,87069,89506,2437
9/19/22,70004,70001,Orange,0,89267,89506,239
9/19/22,70024,70001,Orange,0,87993,89506,1513
9/19/22,70032,70001,Orange,0,86775,89506,2731
9/19/22,70026,70001,Orange,0,87912,89506,1594
9/19/22,70036,70001,Orange,0,86077,89506,3429
9/19/22,70028,70001,Orange,0,87740,89506,1766
9/19/22,70034,70001,Orange,0,86185,89506,3321
9/20/22,70004,70001,Orange,0,89401,89582,181
9/20/22,70008,70001,Orange,0,89066,89582,516
9/20/22,70006,70001,Orange,0,89165,89582,417
9/20/22,70002,70001,Orange,0,89494,89582,88
9/20/22,70036,70001,Orange,0,86239,89582,3343
9/20/22,70034,70001,Orange,0,86365,89582,3217
9/20/22,70278,70001,Orange,0,87235,89582,2347
9/20/22,70010,70001,Orange,0,88965,89582,617
9/20/22,70016,70001,Orange,0,88485,89582,1097
9/20/22,70012,70001,Orange,0,88846,89582,736
9/20/22,70018,70001,Orange,0,88384,89582,1198
9/20/22,70014,70001,Orange,0,88701,89582,881
9/20/22,70020,70001,Orange,0,88299,89582,1283
9/20/22,70022,70001,Orange,0,88237,89582,1345
9/20/22,70024,70001,Orange,0,88142,89582,1440
9/20/22,70030,70001,Orange,0,87499,89582,2083
9/20/22,70032,70001,Orange,0,86924,89582,2658
9/20/22,70026,70001,Orange,0,88041,89582,1541
9/20/22,70028,70001,Orange,0,87887,89582,1695
9/21/22,70002,70001,Orange,0,75660,75785,125
9/21/22,70018,70001,Orange,0,74587,75785,1198
9/21/22,70012,70001,Orange,0,75069,75785,716
9/21/22,70016,70001,Orange,0,74688,75785,1097
9/21/22,70020,70001,Orange,0,74487,75785,1298
9/21/22,70014,70001,Orange,0,74917,75785,868
9/21/22,70022,70001,Orange,0,74411,75785,1374
9/21/22,70024,70001,Orange,0,74304,75785,1481
9/21/22,70032,70001,Orange,0,73025,75785,2760
9/21/22,70026,70001,Orange,0,74206,75785,1579
9/21/22,70030,70001,Orange,0,73601,75785,2184
9/21/22,70028,70001,Orange,0,74013,75785,1772
9/21/22,70278,70001,Orange,0,73331,75785,2454
9/21/22,70004,70001,Orange,0,75560,75785,225
9/21/22,70006,70001,Orange,0,75409,75785,376
9/21/22,70008,70001,Orange,0,75307,75785,478
9/21/22,70010,70001,Orange,0,75204,75785,581
9/22/22,70024,70001,Orange,0,89948,91563,1615
9/22/22,70030,70001,Orange,0,89287,91563,2276
9/22/22,70026,70001,Orange,0,89835,91563,1728
9/22/22,70032,70001,Orange,0,88720,91563,2843
9/22/22,70028,70001,Orange,0,89682,91563,1881
9/22/22,70036,70001,Orange,0,87774,91563,3789
9/22/22,70034,70001,Orange,0,88155,91563,3408
9/22/22,70016,70001,Orange,0,90352,91563,1211
9/22/22,70010,70001,Orange,0,90904,91563,659
9/22/22,70018,70001,Orange,0,90251,91563,1312
9/22/22,70012,70001,Orange,0,90767,91563,796
9/22/22,70020,70001,Orange,0,90150,91563,1413
9/22/22,70022,70001,Orange,0,90069,91563,1494
9/22/22,70014,70001,Orange,0,90616,91563,947
9/22/22,70002,70001,Orange,0,91397,91563,166
9/22/22,70004,70001,Orange,0,91294,91563,269
9/22/22,70008,70001,Orange,0,91014,91563,549
9/22/22,70006,70001,Orange,0,91145,91563,418
9/22/22,70278,70001,Orange,0,89020,91563,2543
9/23/22,70004,70001,Orange,0,89684,89916,232
9/23/22,70278,70001,Orange,0,87551,89916,2365
9/23/22,70002,70001,Orange,0,89786,89916,130
9/23/22,70010,70001,Orange,0,89341,89916,575
9/23/22,70034,70001,Orange,0,87158,89916,2758
9/23/22,70024,70001,Orange,0,88470,89916,1446
9/23/22,70026,70001,Orange,0,88388,89916,1528
9/23/22,70028,70001,Orange,0,88203,89916,1713
9/23/22,70036,70001,Orange,0,87050,89916,2866
9/23/22,70008,70001,Orange,0,89445,89916,471
9/23/22,70006,70001,Orange,0,89544,89916,372
9/23/22,70032,70001,Orange,0,87376,89916,2540
9/23/22,70016,70001,Orange,0,88819,89916,1097
9/23/22,70018,70001,Orange,0,88729,89916,1187
9/23/22,70012,70001,Orange,0,89196,89916,720
9/23/22,70020,70001,Orange,0,88640,89916,1276
9/23/22,70022,70001,Orange,0,88566,89916,1350
9/23/22,70014,70001,Orange,0,89037,89916,879
9/23/22,70030,70001,Orange,0,87814,89916,2102
9/24/22,70002,70001,Orange,0,88114,88240,126
9/24/22,70004,70001,Orange,0,88023,88240,217
9/24/22,70008,70001,Orange,0,87778,88240,462
9/24/22,70006,70001,Orange,0,87871,88240,369
9/24/22,70278,70001,Orange,0,85819,88240,2421
9/24/22,70028,70001,Orange,0,86469,88240,1771
9/24/22,70036,70001,Orange,0,85262,88240,2978
9/24/22,70030,70001,Orange,0,86082,88240,2158
9/24/22,70032,70001,Orange,0,85646,88240,2594
9/24/22,70026,70001,Orange,0,86644,88240,1596
9/24/22,70014,70001,Orange,0,87418,88240,822
9/24/22,70022,70001,Orange,0,86819,88240,1421
9/24/22,70024,70001,Orange,0,86723,88240,1517
9/24/22,70010,70001,Orange,0,87679,88240,561
9/24/22,70016,70001,Orange,0,87075,88240,1165
9/24/22,70018,70001,Orange,0,86988,88240,1252
9/24/22,70012,70001,Orange,0,87562,88240,678
9/24/22,70020,70001,Orange,0,86877,88240,1363
9/24/22,70034,70001,Orange,0,85373,88240,2867
9/25/22,70012,70001,Orange,0,90510,91179,669
9/25/22,70020,70001,Orange,0,89996,91179,1183
9/25/22,70014,70001,Orange,0,90365,91179,814
9/25/22,70022,70001,Orange,0,89760,91179,1419
9/25/22,70024,70001,Orange,0,89613,91179,1566
9/25/22,70002,70001,Orange,0,91084,91179,95
9/25/22,70004,70001,Orange,0,90979,91179,200
9/25/22,70026,70001,Orange,0,89537,91179,1642
9/25/22,70028,70001,Orange,0,89366,91179,1813
9/25/22,70008,70001,Orange,0,90724,91179,455
9/25/22,70006,70001,Orange,0,90819,91179,360
9/25/22,70010,70001,Orange,0,90625,91179,554
9/25/22,70016,70001,Orange,0,90169,91179,1010
9/25/22,70018,70001,Orange,0,90084,91179,1095